1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 286535.13),(2 1107830.4),(3 2327963.3),(4 3739180.5),(5 5105449),(6 6295695.5),(7 7254317),(8 8039094.5),(9 8715855),(10 9298941),(11 9840321),(12 10308583),(13 10661848),(14 10910522),(15 11025752),(16 11013219),(17 10893476),(18 10685142),(19 10411650),(20 10177129),(21 10032481),(22 10032541),(23 10163496),(24 10401239),(25 10645275),(26 10873935),(27 11064943),(28 11212349),(29 11355231),(30 11495235),(31 11629418),(32 11769411),(33 11870111),(34 11980264),(35 12020408),(36 12022207),(37 12081322),(38 12231338),(39 12496817),(40 12742815),(41 12854058),(42 12907389),(43 12937305),(44 12859763),(45 12737953),(46 12633757),(47 12539417),(48 12434856),(49 12325393),(50 12222325),(51 12136072),(52 12045959),(53 11990546),(54 11953402),(55 11918280),(56 11881653),(57 11788646),(58 11633198),(59 11382650),(60 11057402),(61 10708758),(62 10389052),(63 10148528),(64 9982150),(65 9886317),(66 9887353),(67 9989829),(68 10192019),(69 10463565),(70 10832524),(71 11277896),(72 11777632),(73 12305439),(74 12842584),(75 13344306),(76 13808939),(77 14159770),(78 14390195),(79 14510216),
(1 289412.72),(2 1078078.5),(3 2152935),(4 3252531.3),(5 4172582),(6 4838774),(7 5275348),(8 5592453.5),(9 5890550.5),(10 6244398.5),(11 6696089.5),(12 7191586.5),(13 7663098.5),(14 8080172),(15 8398508),(16 8617737),(17 8732473),(18 8752383),(19 8709643),(20 8653841),(21 8644461),(22 8703543),(23 8795604),(24 8942264),(25 9133864),(26 9377110),(27 9649985),(28 9948248),(29 10268508),(30 10598881),(31 10877723),(32 11113283),(33 11279948),(34 11323767),(35 11245828),(36 11096682),(37 11001205),(38 10930091),(39 10910641),(40 10889269),(41 10842507),(42 10757317),(43 10610641),(44 10475861),(45 10367232),(46 10324977),(47 10369205),(48 10490499),(49 10656069),(50 10823926),(51 10978925),(52 11069389),(53 11129671),(54 11138662),(55 11126643),(56 11106107),(57 11079339),(58 11022837),(59 10927184),(60 10777362),(61 10564987),(62 10324670),(63 10085124),(64 9905397),(65 9741813),(66 9589744),(67 9491063),(68 9452593),(69 9463407),(70 9539924),(71 9651499),(72 9778229),(73 9892149),(74 10054257),(75 10206395),(76 10338234),(77 10419807),(78 10418378),(79 10338564),
(1 334794.7),(2 1207272),(3 2339974.3),(4 3447104),(5 4322487.5),(6 4858062),(7 5090599.5),(8 5156016),(9 5197394),(10 5327163.5),(11 5575929.5),(12 5889524.5),(13 6168158.5),(14 6363868),(15 6449325),(16 6433833),(17 6363782),(18 6299776),(19 6285239.5),(20 6341202.5),(21 6462473),(22 6602143.5),(23 6690062),(24 6742174.5),(25 6767760.5),(26 6772276.5),(27 6768883),(28 6792245),(29 6849005.5),(30 6957698.5),(31 7108406),(32 7300448.5),(33 7516270.5),(34 7717295.5),(35 7933869.5),(36 8161824),(37 8358122),(38 8489150),(39 8560150),(40 8629678),(41 8674263),(42 8675149),(43 8669833),(44 8698481),(45 8766271),(46 8858902),(47 8969243),(48 9096785),(49 9211868),(50 9281715),(51 9319636),(52 9350979),(53 9413213),(54 9510921),(55 9629797),(56 9741107),(57 9794632),(58 9768907),(59 9667193),(60 9519407),(61 9370612),(62 9235744),(63 9140436),(64 9096663),(65 9045609),(66 8989908),(67 8932828),(68 8945697),(69 9008877),(70 9154821),(71 9325938),(72 9494699),(73 9657322),(74 9817159),(75 9901577),(76 9938985),(77 9922007),(78 9833459),(79 9707263),
(1 352429.53),(2 1323703),(3 2599379),(4 3756081.3),(5 4476233),(6 4701392),(7 4616610),(8 4456086),(9 4375723),(10 4477253.5),(11 4730226),(12 5038732.5),(13 5292733),(14 5419595.5),(15 5408032),(16 5284359.5),(17 5123791),(18 5012307.5),(19 4981965),(20 5040309.5),(21 5158303.5),(22 5343671.5),(23 5523636.5),(24 5692478.5),(25 5833700),(26 5971522),(27 6130124),(28 6299238.5),(29 6481127.5),(30 6674065.5),(31 6858960),(32 7017001),(33 7140924),(34 7256990),(35 7410636),(36 7584890),(37 7806083),(38 8105708),(39 8493580),(40 8881837),(41 9207072),(42 9421695),(43 9517258),(44 9560493),(45 9568257),(46 9573769),(47 9604721),(48 9692096),(49 9808746),(50 9888040),(51 9931625),(52 9933301),(53 9919470),(54 9892345),(55 9863249),(56 9847039),(57 9880125),(58 9976989),(59 10086417),(60 10148582),(61 10165257),(62 10141430),(63 10147622),(64 10190017),(65 10226806),(66 10279850),(67 10350327),(68 10372071),(69 10367770),(70 10342225),(71 10303935),(72 10237024),(73 10135867),(74 10035483),(75 9973142),(76 9922579),(77 9887012),(78 9860392),(79 9836529),
(1 362394.2),(2 1329314.5),(3 2516465.3),(4 3510669.8),(5 4100294),(6 4314532),(7 4295215),(8 4231058),(9 4214771.5),(10 4322303.5),(11 4542296.5),(12 4837351),(13 5142526),(14 5394073),(15 5550473),(16 5624204.5),(17 5666777.5),(18 5745047.5),(19 5863453.5),(20 5995755.5),(21 6108921.5),(22 6209782),(23 6237597),(24 6217981),(25 6188364),(26 6177294),(27 6214962.5),(28 6265490.5),(29 6335011.5),(30 6402916),(31 6412590),(32 6425633),(33 6554320.5),(34 6816624),(35 7012754.5),(36 7111033),(37 7199045.5),(38 7262954.5),(39 7251375),(40 7231335.5),(41 7328100.5),(42 7566600.5),(43 7839959),(44 8118876),(45 8338536.5),(46 8481692),(47 8533489),(48 8554533),(49 8573484),(50 8621019),(51 8723617),(52 8824376),(53 8841964),(54 8692111),(55 8411964),(56 8138002),(57 7954371.5),(58 7917699),(59 8018689),(60 8237426),(61 8486328),(62 8700450),(63 8854535),(64 8945723),(65 8998143),(66 9040335),(67 9124805),(68 9232435),(69 9358124),(70 9427097),(71 9390752),(72 9299054),(73 9164146),(74 9094626),(75 9097633),(76 9159598),(77 9258145),(78 9347899),(79 9387414),
(1 220616.06),(2 809161.3),(3 1570350),(4 2309000),(5 2914068.3),(6 3315020.5),(7 3509489.8),(8 3594629.8),(9 3650432.5),(10 3737417.5),(11 3846428.8),(12 3979603.8),(13 4124245.8),(14 4270487),(15 4416155),(16 4565915.5),(17 4731361),(18 4921380.5),(19 5136068.5),(20 5364295),(21 5601259.5),(22 5802355.5),(23 5917280.5),(24 5961840),(25 5910774),(26 5790136.5),(27 5649168),(28 5515055),(29 5438499),(30 5415170.5),(31 5404128.5),(32 5410439.5),(33 5450082),(34 5544042.5),(35 5609457),(36 5705413.5),(37 5812905.5),(38 5916861),(39 5977418),(40 5996884.5),(41 6018240),(42 6083079.5),(43 6193677),(44 6377821.5),(45 6603870),(46 6842100.5),(47 7050445.5),(48 7220098.5),(49 7325823),(50 7384018),(51 7427884.5),(52 7451419.5),(53 7453971),(54 7388237.5),(55 7281267),(56 7149105.5),(57 6989615),(58 6833661.5),(59 6692789.5),(60 6585382.5),(61 6518899),(62 6484613.5),(63 6486153),(64 6513843),(65 6571789),(66 6669633),(67 6810277),(68 6973247),(69 7122296.5),(70 7230666.5),(71 7284497.5),(72 7291316.5),(73 7275766),(74 7274495),(75 7254645.5),(76 7238683),(77 7247498),(78 7268400),(79 7282536),
(1 225694.06),(2 802939.1),(3 1495127.1),(4 2084450.8),(5 2486130.5),(6 2744009.8),(7 2953936),(8 3147763),(9 3324291),(10 3475669.5),(11 3578993),(12 3650468.3),(13 3683253.8),(14 3698260.8),(15 3703737.8),(16 3708978.5),(17 3728137.8),(18 3775254.8),(19 3868751.5),(20 3981806.8),(21 4121908.3),(22 4281779.5),(23 4417588),(24 4520671.5),(25 4572573.5),(26 4593350),(27 4592835.5),(28 4577788.5),(29 4580126),(30 4622890),(31 4658534),(32 4660324.5),(33 4638636.5),(34 4653825),(35 4729169.5),(36 4867105),(37 5016461),(38 5147817.5),(39 5284185),(40 5409063),(41 5507207.5),(42 5562297),(43 5580459.5),(44 5625866),(45 5692293),(46 5789941),(47 5886899.5),(48 5991188.5),(49 6086921),(50 6177067),(51 6271140),(52 6377799),(53 6527280),(54 6691980.5),(55 6817002.5),(56 6858418.5),(57 6810780.5),(58 6724494.5),(59 6662809),(60 6649230.5),(61 6693554.5),(62 6804321.5),(63 6945899.5),(64 7105941),(65 7240173.5),(66 7340907),(67 7374838),(68 7385663),(69 7382212),(70 7385037.5),(71 7350606.5),(72 7322995),(73 7344468),(74 7447795),(75 7591279),(76 7780896),(77 7996090),(78 8214003),(79 8394733),
(1 246698.48),(2 849582.44),(3 1523157.4),(4 2062123.1),(5 2398699.8),(6 2585452.3),(7 2713353.8),(8 2845844.3),(9 3033780),(10 3231434),(11 3401268.8),(12 3517829.8),(13 3566611.5),(14 3561779.5),(15 3515266.8),(16 3470012.5),(17 3447474),(18 3443945),(19 3474010.5),(20 3547025.5),(21 3657206.8),(22 3806408.5),(23 3960167),(24 4136398.5),(25 4312298.5),(26 4471388),(27 4608025),(28 4731986.5),(29 4833510),(30 4925987),(31 5015993.5),(32 5104212),(33 5245856),(34 5345741.5),(35 5409741.5),(36 5479242.5),(37 5508322),(38 5528388),(39 5519114.5),(40 5491119),(41 5478072.5),(42 5479352),(43 5493009.5),(44 5529186),(45 5600658),(46 5669555.5),(47 5720430.5),(48 5748556.5),(49 5728631.5),(50 5690863.5),(51 5670754),(52 5672974),(53 5710425),(54 5794502),(55 5918077),(56 6109167.5),(57 6297073.5),(58 6465523),(59 6575580),(60 6630897.5),(61 6673882),(62 6713964),(63 6747967),(64 6728363.5),(65 6638479.5),(66 6487045.5),(67 6308946.5),(68 6198858.5),(69 6173405),(70 6219233),(71 6286560),(72 6366322.5),(73 6450846.5),(74 6521259),(75 6561463.5),(76 6584477),(77 6614636.5),(78 6657623.5),(79 6683848),
(1 215487.94),(2 752156),(3 1352834.3),(4 1798001.6),(5 2004315.5),(6 2049047.5),(7 2096811.8),(8 2232258.8),(9 2429828.3),(10 2628081.5),(11 2786604),(12 2909152.5),(13 3026326.8),(14 3145423.3),(15 3258127),(16 3369089),(17 3477676.5),(18 3595183.5),(19 3723646.8),(20 3872960.5),(21 4022109.5),(22 4172502),(23 4304859),(24 4415012.5),(25 4511822),(26 4594302),(27 4674427.5),(28 4763660.5),(29 4871969.5),(30 5010678.5),(31 5138100),(32 5241672),(33 5318638),(34 5368906),(35 5414034),(36 5461839),(37 5509955),(38 5525538.5),(39 5483269),(40 5415493),(41 5375014),(42 5397895),(43 5460699),(44 5523844),(45 5552194.5),(46 5563601),(47 5595109),(48 5658944),(49 5758298),(50 5885693.5),(51 6013757),(52 6090793.5),(53 6133263.5),(54 6185112.5),(55 6268686),(56 6385967),(57 6475633.5),(58 6490120),(59 6386135),(60 6230306),(61 6093692),(62 6025233.5),(63 6006811),(64 6040646),(65 6114562.5),(66 6207973),(67 6293407),(68 6410703),(69 6528358.5),(70 6651063),(71 6736714),(72 6814772),(73 6860333),(74 6884105),(75 6894011),(76 6931351),(77 7024180.5),(78 7163115),(79 7323558),
(1 215272.38),(2 734764.94),(3 1292890),(4 1682004),(5 1862926.8),(6 1920024.3),(7 1959827),(8 2032104.4),(9 2118479.5),(10 2191172),(11 2244188.3),(12 2305266.3),(13 2385372.5),(14 2465199.3),(15 2527404.8),(16 2584242.3),(17 2639053.5),(18 2693507.8),(19 2749212.5),(20 2815841),(21 2901949.5),(22 2999098.8),(23 3094053.5),(24 3186580.8),(25 3261403.8),(26 3326863.8),(27 3400561.3),(28 3466151.8),(29 3539085),(30 3606654.3),(31 3655195.3),(32 3691985.3),(33 3755290.8),(34 3837764.3),(35 3937407.5),(36 4007316.8),(37 4038569.5),(38 4054753.3),(39 4125367.3),(40 4197757.5),(41 4252745.5),(42 4295108),(43 4313298.5),(44 4381765.5),(45 4470977.5),(46 4578683.5),(47 4683951.5),(48 4776673.5),(49 4857211),(50 4966984),(51 5117741.5),(52 5243483),(53 5346222),(54 5398657.5),(55 5403457.5),(56 5402718.5),(57 5417625),(58 5457587),(59 5480898.5),(60 5479550.5),(61 5460938.5),(62 5490331),(63 5578000.5),(64 5718331),(65 5870477.5),(66 5988059),(67 6059102.5),(68 6087761.5),(69 6095449.5),(70 6116730),(71 6147312.5),(72 6207883),(73 6263188),(74 6321639),(75 6369374),(76 6406216.5),(77 6460537.5),(78 6506626.5),(79 6553523),
(1 167952.2),(2 557910.75),(3 964119.3),(4 1255690),(5 1428506),(6 1546003),(7 1653047.5),(8 1749849.1),(9 1809391.5),(10 1829620.9),(11 1835786.8),(12 1868311.4),(13 1935480.5),(14 2030159.8),(15 2135685.5),(16 2230229.8),(17 2312492.5),(18 2386822.3),(19 2467151.8),(20 2582770),(21 2712835.3),(22 2863643),(23 3025978),(24 3187502),(25 3323459.3),(26 3432748),(27 3523885.3),(28 3602250),(29 3687344.3),(30 3779016.8),(31 3855490.8),(32 3881008),(33 3917920),(34 3942881.8),(35 3976430.8),(36 4031036.8),(37 4084713.5),(38 4096358),(39 4074636),(40 4045968),(41 3997603.8),(42 3961466.5),(43 3955746.8),(44 3994140.3),(45 4055629.8),(46 4132134.5),(47 4196978.5),(48 4243955),(49 4289169),(50 4366458),(51 4485976.5),(52 4603761),(53 4704450.5),(54 4757944.5),(55 4749522.5),(56 4752244.5),(57 4808553),(58 4920663),(59 5039847.5),(60 5136002),(61 5182461),(62 5197709.5),(63 5187446),(64 5174761.5),(65 5160934.5),(66 5134247.5),(67 5073218.5),(68 4990616.5),(69 4925787.5),(70 4908511.5),(71 4955640.5),(72 5043228.5),(73 5092592.5),(74 5089802),(75 5033676),(76 4968028.5),(77 4931833),(78 4923949),(79 4924633.5),
(1 170609.25),(2 577542.06),(3 964548.75),(4 1182399.3),(5 1308539.9),(6 1427175.9),(7 1551081.9),(8 1635897.5),(9 1654039.8),(10 1633748.4),(11 1635224.1),(12 1701405.6),(13 1828627.6),(14 1989556),(15 2125445.8),(16 2203017.5),(17 2244825),(18 2281311),(19 2333010.8),(20 2404242.8),(21 2498255.5),(22 2608359),(23 2703567),(24 2805943),(25 2918021),(26 3025527),(27 3119755.5),(28 3190373),(29 3251579),(30 3327608.8),(31 3407780.5),(32 3474191),(33 3533114.8),(34 3536884.8),(35 3520089.8),(36 3486550.8),(37 3457337.8),(38 3408744),(39 3369678.8),(40 3330879),(41 3278605.5),(42 3236895),(43 3210131.5),(44 3208883),(45 3235326),(46 3278636.5),(47 3327446),(48 3366397),(49 3373911.5),(50 3346820.8),(51 3314833.5),(52 3298277.3),(53 3316486.8),(54 3378262.5),(55 3460069.5),(56 3581407.3),(57 3693381.3),(58 3784557.8),(59 3836210.8),(60 3859145),(61 3879136.5),(62 3886429.8),(63 3887664.5),(64 3891645),(65 3882629.8),(66 3871312.5),(67 3836466.8),(68 3809953.3),(69 3816843.5),(70 3863060.5),(71 3951535.5),(72 4032236.5),(73 4067654.8),(74 4069912),(75 4049764.5),(76 4007082.3),(77 3969673),(78 3940497.3),(79 3909117),
(1 172071.2),(2 552307.94),(3 885910.1),(4 1082165.3),(5 1184302.6),(6 1253983.4),(7 1341077.3),(8 1425170.6),(9 1464358.5),(10 1474674.9),(11 1498883.4),(12 1547229.6),(13 1614571.1),(14 1670514.6),(15 1693885),(16 1698386.4),(17 1717332.6),(18 1765188.1),(19 1834833.5),(20 1913600.9),(21 1989514.8),(22 2051395.8),(23 2088054.4),(24 2129346.3),(25 2172151),(26 2220788.8),(27 2278667.3),(28 2329798.3),(29 2384675),(30 2438271.3),(31 2478431.3),(32 2492236),(33 2508312),(34 2553353.5),(35 2598450.5),(36 2648152.3),(37 2673697),(38 2685782.8),(39 2680536),(40 2642943),(41 2628778.8),(42 2627576.8),(43 2611397.3),(44 2615055.8),(45 2640274),(46 2700805),(47 2751964),(48 2778896.5),(49 2775490.5),(50 2753700),(51 2741280),(52 2746324.3),(53 2803854.5),(54 2903951.3),(55 2998143),(56 3059440),(57 3074278),(58 3086413),(59 3115209.5),(60 3156499),(61 3191679),(62 3204940.8),(63 3194754.5),(64 3209677.5),(65 3255203.3),(66 3313195.3),(67 3344594.3),(68 3342957.8),(69 3317817),(70 3301725),(71 3325036.8),(72 3391724.8),(73 3458448),(74 3496091.5),(75 3488733),(76 3453828),(77 3422981.3),(78 3417571.8),(79 3437056),
(1 156941.02),(2 507276),(3 845684.44),(4 1039171.75),(5 1113097.3),(6 1178860.5),(7 1295841.4),(8 1415931.1),(9 1497484.1),(10 1557341.5),(11 1627755.4),(12 1719103.1),(13 1810754.5),(14 1873432.9),(15 1911365.4),(16 1935613.9),(17 1972344.9),(18 2034104),(19 2117248),(20 2196424.3),(21 2249198),(22 2278510.5),(23 2311395.5),(24 2355400.3),(25 2392841),(26 2421829.8),(27 2458837.8),(28 2491364.5),(29 2520759),(30 2557961),(31 2588196),(32 2596538),(33 2626861.5),(34 2669025),(35 2687620.3),(36 2726131.3),(37 2761830.5),(38 2808407),(39 2846926.5),(40 2835670.5),(41 2830019.5),(42 2838724),(43 2839560.3),(44 2827871),(45 2828464.3),(46 2835289),(47 2825526.3),(48 2796787.5),(49 2771045.8),(50 2758514.8),(51 2761794.3),(52 2769092.5),(53 2790768),(54 2819092.3),(55 2851181.3),(56 2886054.5),(57 2908094.5),(58 2922097.5),(59 2931821.3),(60 2937416.3),(61 2956364.8),(62 2994229.3),(63 3032096.8),(64 3068822.8),(65 3110651.8),(66 3160973.3),(67 3199451),(68 3205674),(69 3186240),(70 3173713.5),(71 3188133),(72 3228777),(73 3267022.5),(74 3302212),(75 3311722),(76 3309465.5),(77 3319524.3),(78 3345281.5),(79 3385995),
(1 153942.44),(2 501859.6),(3 794077.06),(4 936305.94),(5 1034477.06),(6 1173828.1),(7 1350458.9),(8 1483332.6),(9 1531229.5),(10 1528147.3),(11 1546666.6),(12 1619031.1),(13 1722804.3),(14 1814383.9),(15 1876438.4),(16 1906368.1),(17 1926715.4),(18 1963067),(19 2030419.3),(20 2100377.3),(21 2146522.5),(22 2171784.3),(23 2193631.8),(24 2218093.8),(25 2235474.5),(26 2240103),(27 2244987.5),(28 2249735),(29 2250871.3),(30 2235132.8),(31 2233038.5),(32 2252084.3),(33 2295573.8),(34 2350637.3),(35 2414675.5),(36 2429801.8),(37 2444637.5),(38 2465318),(39 2512236),(40 2561955.5),(41 2602476.8),(42 2619228.8),(43 2605359.8),(44 2614340.8),(45 2679696.8),(46 2771730.5),(47 2837264.3),(48 2858815.3),(49 2856805.8),(50 2850538.8),(51 2861944.5),(52 2881997.5),(53 2884525.8),(54 2856672),(55 2799463.5),(56 2762166.3),(57 2764616.8),(58 2806054),(59 2856772),(60 2897547.5),(61 2932098.5),(62 2957033),(63 2971759.5),(64 2983407),(65 2987196.8),(66 2975900),(67 2945121),(68 2903939.3),(69 2878164.5),(70 2873024.3),(71 2889238.5),(72 2918714.8),(73 2949706.8),(74 2983157),(75 3010422),(76 3025351.8),(77 3040729.5),(78 3059821.8),(79 3069701),
(1 165042.6),(2 515010.72),(3 782984),(4 896234.7),(5 955572.1),(6 1065252.8),(7 1229740.8),(8 1369168.6),(9 1442971.8),(10 1467259.6),(11 1484012.6),(12 1524027.8),(13 1578892.9),(14 1633767.8),(15 1676070.3),(16 1706053.4),(17 1739064.6),(18 1783975.3),(19 1831604.3),(20 1868671.4),(21 1904830.5),(22 1933144.6),(23 1949314.6),(24 1966163.6),(25 1990940.4),(26 2033887.4),(27 2072126.9),(28 2084715.3),(29 2067427.4),(30 2053879.6),(31 2064760.8),(32 2077785.8),(33 2093099.6),(34 2114349.3),(35 2146836.8),(36 2223568.8),(37 2318736.5),(38 2380548.3),(39 2378047.5),(40 2376553),(41 2406861),(42 2467590.8),(43 2518041.5),(44 2550362.8),(45 2608856),(46 2675148.8),(47 2714862.3),(48 2719313.3),(49 2735254.5),(50 2778350),(51 2837964.3),(52 2903011.8),(53 2962843.5),(54 3027790.5),(55 3094359.5),(56 3155607.5),(57 3211560),(58 3269128.5),(59 3349210.3),(60 3438206.5),(61 3504941),(62 3535361.5),(63 3543997.3),(64 3564438.8),(65 3603712.8),(66 3646321.5),(67 3659833.3),(68 3627816),(69 3599741),(70 3602688.5),(71 3624115.8),(72 3636090.8),(73 3606646.8),(74 3562402.3),(75 3524418.3),(76 3497469),(77 3490758),(78 3495191.3),(79 3490992.8),
(1 130126.58),(2 403352.66),(3 645856.9),(4 785527.2),(5 868657.1),(6 973980.2),(7 1088881.4),(8 1166632),(9 1202029.1),(10 1214039.3),(11 1233078),(12 1276885.9),(13 1336509.5),(14 1390562.1),(15 1427878),(16 1458310),(17 1484225.3),(18 1501826.3),(19 1509600),(20 1533665.1),(21 1570936.5),(22 1614959.5),(23 1670691.5),(24 1726804.3),(25 1772957.1),(26 1810131.4),(27 1831495.3),(28 1843840.5),(29 1857852.5),(30 1886812.8),(31 1927154.5),(32 1974200.5),(33 2017897.3),(34 2046576.8),(35 2069463.1),(36 2088841.3),(37 2131583),(38 2162963.5),(39 2183367.3),(40 2190874.8),(41 2195235.5),(42 2219445.8),(43 2251880.3),(44 2273299.5),(45 2301361),(46 2339798),(47 2373988.5),(48 2391293.3),(49 2389748.8),(50 2374406),(51 2369608.8),(52 2367709.3),(53 2384721.5),(54 2420551.8),(55 2451077.3),(56 2467293.3),(57 2458092.5),(58 2434479),(59 2418457),(60 2413338.8),(61 2427187),(62 2455744.3),(63 2491169.5),(64 2527188),(65 2552673.5),(66 2551824),(67 2553866.3),(68 2569017),(69 2582308),(70 2584967.8),(71 2583019.5),(72 2588633.5),(73 2610921),(74 2645362.8),(75 2658875),(76 2652847),(77 2659418.8),(78 2689300.3),(79 2729911.5),
(1 127275.69),(2 397201.97),(3 615656),(4 729941.5),(5 796481),(6 859953.25),(7 937389.44),(8 996244.4),(9 1027386.44),(10 1044891.3),(11 1069636.9),(12 1108873.8),(13 1153300.8),(14 1194615.6),(15 1232678.8),(16 1262389),(17 1287270.6),(18 1309887.1),(19 1340328.8),(20 1381818.6),(21 1413633),(22 1429732.8),(23 1438178.3),(24 1453076.9),(25 1473616.4),(26 1499635.3),(27 1531222.9),(28 1563386.3),(29 1611538.9),(30 1662821.6),(31 1710187),(32 1734327.6),(33 1744882.6),(34 1771367.6),(35 1801988.8),(36 1829067),(37 1863673.1),(38 1894816),(39 1931929.1),(40 1959156.8),(41 1988218.4),(42 2014431.6),(43 2047673.6),(44 2069855.5),(45 2102780),(46 2154253.8),(47 2206876.8),(48 2242071),(49 2260114.8),(50 2275380.5),(51 2297656),(52 2345204),(53 2421186.3),(54 2483438),(55 2500272),(56 2479624),(57 2448506.5),(58 2425352.3),(59 2424274),(60 2437143.5),(61 2442282.5),(62 2443164.8),(63 2457204),(64 2501156.5),(65 2559160),(66 2599199.8),(67 2615112),(68 2629107.5),(69 2650939),(70 2666889.5),(71 2668843.5),(72 2671916),(73 2670188.5),(74 2668908),(75 2678860),(76 2702565),(77 2751262.5),(78 2810640.8),(79 2864215.3),
